tweet_id,jpg_url,img_num,isdog,conf,type
724405726123311104,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1,110,"0.240695,0.202444,0.159348","Golden_Retriever,Cocker_Spaniel,Feather_Boa"
724771698126512129,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2,111,"0.835491,0.058788,0.0372083","German_Short-Haired_Pointer,Bluetick,English_Setter"
724983749226668032,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1,111,"0.67575,0.0951679,0.0760429","Golden_Retriever,Great_Pyrenees,Cocker_Spaniel"
725729321944506368,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1,111,"0.599076,0.177318,0.141461","Boxer,Bull_Mastiff,French_Bulldog"
725786712245440512,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1,111,"0.335761,0.167173,0.145715","Chow,Samoyed,Kuvasz"
725842289046749185,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,111,"0.420463,0.13264,0.121523","Toy_Poodle,Miniature_Poodle,Chesapeake_Bay_Retriever"
726224900189511680,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,1,110,"0.261112,0.0947852,0.0699464","Standard_Poodle,Cocker_Spaniel,Bucket"
726828223124897792,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1,111,"0.255327,0.181279,0.125185","Miniature_Pinscher,Border_Terrier,Labrador_Retriever"
726887082820554753,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1,111,"0.515919,0.162655,0.125182","Soft-Coated_Wheaten_Terrier,Irish_Terrier,Chesapeake_Bay_Retriever"
726935089318363137,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,2,011,"0.821615,0.083749,0.033318","Teddy,Toy_Poodle,Lakeland_Terrier"
727175381690781696,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2,111,"0.656463,0.0847658,0.0589085","Flat-Coated_Retriever,Great_Dane,Labrador_Retriever"
727286334147182592,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,1,001,"0.14644,0.083091,0.0705542","Bonnet,Sock,Chihuahua"
727314416056803329,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2,111,"0.827469,0.16076,0.00173075","Toy_Poodle,Miniature_Poodle,Tibetan_Terrier"
727524757080539137,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2,111,"0.958834,0.0240992,0.00394105","Pomeranian,Chihuahua,Chow"
727644517743104000,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,111,"0.457164,0.39171,0.0945226","Great_Pyrenees,Kuvasz,Labrador_Retriever"
727685679342333952,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1,111,"0.462408,0.214556,0.0356036","Border_Collie,Collie,Eskimo_Dog"
728015554473250816,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1,110,"0.384559,0.091661,0.0817989","Cocker_Spaniel,Golden_Retriever,Sandbar"
728035342121635841,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,1,011,"0.302961,0.248664,0.111015","Handkerchief,Pomeranian,Shih-Tzu"
728046963732717569,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1,111,"0.255971,0.175583,0.164135","Newfoundland,Groenendael,German_Shepherd"
728387165835677696,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1,111,"0.266414,0.138546,0.109014","Collie,Great_Pyrenees,Keeshond"
728409960103686147,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,1,010,"0.478278,0.0942456,0.0821567","Siamese_Cat,Saint_Bernard,King_Penguin"
728653952833728512,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,2,000,"0.594333,0.053515,0.0412478","Window_Shade,Studio_Couch,Rotisserie"
728751179681943552,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1,111,"0.48205,0.20274,0.0379758","Saint_Bernard,Collie,Borzoi"
728760639972315136,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,1,111,"0.939134,0.0543356,0.00559029","Pembroke,Cardigan,Chihuahua"
728986383096946689,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,2,111,"0.95207,0.0272706,0.00487436","Maltese_Dog,Toy_Poodle,Miniature_Poodle"
729113531270991872,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,2,000,"0.606188,0.064831,0.0480482","Stone_Wall,Prison,Bannister"
729463711119904772,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,1,111,"0.829307,0.0225,0.0211901","German_Shepherd,Doberman,Basenji"
729823566028484608,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1,100,"0.218408,0.114368,0.0964093","Kelpie,Arabian_Camel,Coyote"
729838605770891264,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,1,000,"0.758218,0.0742054,0.013826","Stone_Wall,Patio,Prison"
729854734790754305,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,1,000,"0.359586,0.0539014,0.0526647","Doormat,China_Cabinet,Passenger_Car"
730196704625098752,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,1,000,"0.296145,0.262271,0.149497","Hand_Blower,Chain_Mail,Toilet_Seat"
730211855403241472,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1,111,"0.341663,0.171222,0.124687","Pug,Norwegian_Elkhound,German_Shepherd"
730427201120833536,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,111,"0.682082,0.289288,0.00877069","Eskimo_Dog,Siberian_Husky,Staffordshire_Bullterrier"
730573383004487680,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,111,"0.810158,0.058205,0.0279295","American_Staffordshire_Terrier,Labrador_Retriever,Weimaraner"
730924654643314689,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,1,001,"0.185382,0.105282,0.0862411","Polecat,Mink,Newfoundland"
731156023742988288,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,1,000,"0.501767,0.0513506,0.0494438","Lakeside,Breakwater,King_Penguin"
731285275100512256,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,111,"0.967103,0.0211264,0.00223107","Pembroke,Cardigan,Chihuahua"
732005617171337216,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,111,"0.677408,0.052724,0.0485719","English_Setter,Border_Collie,Cocker_Spaniel"
732375214819057664,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,011,"0.998673,0.000547053,0.00035998","Tennis_Ball,Basset,Golden_Retriever"
732585889486888962,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2,111,"0.843359,0.0282903,0.0167929","Staffordshire_Bullterrier,American_Staffordshire_Terrier,Miniature_Pinscher"
732726085725589504,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,111,"0.961902,0.0242893,0.00577178","Pomeranian,Samoyed,Chow"
732732193018155009,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1,010,"0.162935,0.127969,0.096421","Koala,Staffordshire_Bullterrier,Mongoose"
733109485275860992,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,110,"0.945523,0.0423191,0.00395626","Golden_Retriever,Labrador_Retriever,Doormat"
733460102733135873,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1,100,"0.931275,0.0288311,0.017379","Chow,Beaver,Dhole"
733482008106668032,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1,100,"0.619382,0.142274,0.0585047","French_Bulldog,Computer_Keyboard,Mouse"
733822306246479872,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,111,"0.457356,0.371282,0.048359","Lhasa,Shih-Tzu,Tibetan_Terrier"
733828123016450049,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2,111,"0.472324,0.121779,0.11464","Beagle,Walker_Hound,Saint_Bernard"
734776360183431168,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,111,"0.304902,0.155147,0.0509424","Siberian_Husky,Eskimo_Dog,Malamute"
734787690684657664,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4,111,"0.883991,0.0235416,0.0160559","Golden_Retriever,Chow,Labrador_Retriever"
734912297295085568,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,101,"0.847292,0.0593786,0.052758","Maltese_Dog,Feather_Boa,Old_English_Sheepdog"
735137028879360001,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1,111,"0.413535,0.233891,0.164943","Walker_Hound,Beagle,English_Foxhound"
735256018284875776,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,110,"0.523191,0.351104,0.0280753","Staffordshire_Bullterrier,French_Bulldog,Doormat"
735274964362878976,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,1,000,"0.944692,0.00794163,0.00630206","Studio_Couch,Four-Poster,Quilt"
735635087207878657,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1,100,"0.891871,0.0143766,0.00845143","Pug,Goose,Fur_Coat"
735648611367784448,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,101,"0.462594,0.261854,0.151698","Pembroke,Seat_Belt,Cardigan"
735991953473572864,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,111,"0.961643,0.0115469,0.00490333","Cocker_Spaniel,Toy_Poodle,Soft-Coated_Wheaten_Terrier"
736010884653420544,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2,111,"0.553901,0.119475,0.077475","Golden_Retriever,Labrador_Retriever,Bluetick"
736225175608430592,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,111,"0.399217,0.13771,0.0620327","Labrador_Retriever,West_Highland_White_Terrier,Cocker_Spaniel"
736365877722001409,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3,010,"0.473555,0.082606,0.048298","Cup,Toy_Poodle,Consomme"
736736130620620800,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,111,"0.545502,0.298622,0.0309864","Schipperke,Groenendael,Labrador_Retriever"
737310737551491075,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,1,000,"0.439077,0.0628992,0.0397585","Cliff,Lakeside,Valley"
737322739594330112,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,1,000,"0.148526,0.0971829,0.0593119","Guinea_Pig,Solar_Dish,Park_Bench"
737445876994609152,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,111,"0.400568,0.331268,0.0454261","Samoyed,Pomeranian,Maltese_Dog"
737678689543020544,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,111,"0.935307,0.0498742,0.0116032","Pembroke,Cardigan,Chihuahua"
737800304142471168,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,110,"0.374682,0.334853,0.0681732","Malamute,Norwegian_Elkhound,Limousine"
737826014890496000,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,111,"0.990391,0.00560474,0.00286936","Vizsla,Rhodesian_Ridgeback,Chesapeake_Bay_Retriever"
738156290900254721,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1,100,"0.751758,0.110748,0.104132","Pug,Tub,Bathtub"
738166403467907072,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,111,"0.878886,0.0866594,0.0212803","Keeshond,Norwegian_Elkhound,Malamute"
738184450748633089,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1,111,"0.289471,0.173685,0.157081","Bedlington_Terrier,Standard_Poodle,Great_Pyrenees"
738402415918125056,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,111,"0.346695,0.193905,0.078","Cocker_Spaniel,Blenheim_Spaniel,Chihuahua"
738537504001953792,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,101,"0.808737,0.0289424,0.0264979","Chow,Gibbon,Pembroke"
738883359779196928,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,111,"0.691137,0.195558,0.0195849","Labrador_Retriever,Golden_Retriever,Chesapeake_Bay_Retriever"
738885046782832640,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1,001,"0.87832,0.0206333,0.0155351","Bath_Towel,Swab,American_Staffordshire_Terrier"
739238157791694849,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,111,"0.503372,0.390413,0.0809012","Eskimo_Dog,Siberian_Husky,Malamute"
739485634323156992,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,111,"0.640256,0.229799,0.037754","Walker_Hound,English_Foxhound,Beagle"
739544079319588864,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,110,"0.967397,0.0166414,0.0148576","Labrador_Retriever,Golden_Retriever,Ice_Bear"
739606147276148736,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,111,"0.933755,0.0417194,0.00671256","Blenheim_Spaniel,Cocker_Spaniel,Brittany_Spaniel"
739844404073074688,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,101,"0.342397,0.104451,0.079871","Toy_Poodle,Table_Lamp,Miniature_Poodle"
739932936087216128,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,111,"0.243904,0.210975,0.076443","Redbone,Beagle,Vizsla"
739979191639244800,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,101,"0.2858,0.240653,0.0749139","Irish_Water_Spaniel,Wig,Toy_Poodle"
740214038584557568,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,111,"0.586414,0.189782,0.0676072","Chesapeake_Bay_Retriever,Labrador_Retriever,Vizsla"
740359016048689152,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,111,"0.863687,0.0485901,0.0473966","Golden_Retriever,Kuvasz,Labrador_Retriever"
740365076218183684,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,1,000,"0.246313,0.172446,0.137516","Bow_Tie,Windsor_Tie,Mushroom"
740373189193256964,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3,111,"0.807644,0.101286,0.0237853","Golden_Retriever,Kuvasz,Labrador_Retriever"
740676976021798912,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,010,"0.462952,0.275225,0.0435593","Wombat,Norwegian_Elkhound,Siamese_Cat"
740699697422163968,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1,000,"0.878863,0.0245351,0.0195772","Lawn_Mower,Swing,Barrow"
740711788199743490,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,100,"0.388277,0.180264,0.0496561","Toy_Poodle,Angora,Persian_Cat"
740995100998766593,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,111,"0.454363,0.215967,0.0775003","Malamute,Samoyed,Siberian_Husky"
741067306818797568,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,111,"0.843799,0.0529559,0.0357111","Golden_Retriever,Labrador_Retriever,Kelpie"
741303864243200000,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,111,"0.768156,0.0149016,0.0128158","Chihuahua,Pug,Pekinese"
741438259667034112,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,111,"0.292675,0.197858,0.150312","Chesapeake_Bay_Retriever,Redbone,Vizsla"
741743634094141440,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,111,"0.786089,0.0486524,0.0346933","Labrador_Retriever,Flat-Coated_Retriever,Chesapeake_Bay_Retriever"
741793263812808706,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1,111,"0.311325,0.115349,0.0685335","Kuvasz,French_Bulldog,Labrador_Retriever"
742150209887731712,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,010,"0.112413,0.0714144,0.0624654","Siamese_Cat,French_Bulldog,Hog"
742161199639494656,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1,000,"0.990736,0.00475356,0.000435974","Balloon,Punching_Bag,Parachute"
742385895052087300,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1,111,"0.566911,0.117566,0.047664","Cardigan,Border_Collie,Appenzeller"
742423170473463808,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,111,"0.99731,0.00118563,0.000427989","Pug,Brabancon_Griffon,French_Bulldog"
742465774154047488,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1,000,"0.997154,0.000439221,0.000267579","Web_Site,Comic_Book,Desktop_Computer"
742528092657332225,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,2,000,"0.900864,0.0402906,0.00933292","Sunglasses,Sunglass,Snorkel"
743210557239623680,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,111,"0.930705,0.0259341,0.00753536","Golden_Retriever,Chesapeake_Bay_Retriever,Labrador_Retriever"
743222593470234624,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,111,"0.350629,0.182782,0.0876624","Kuvasz,Soft-Coated_Wheaten_Terrier,Golden_Retriever"
743253157753532416,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,111,"0.442612,0.368137,0.177822","Malamute,Siberian_Husky,Eskimo_Dog"
743510151680958465,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1,000,"0.859046,0.0204054,0.0130948","Sea_Lion,Tub,Hippopotamus"
743545585370791937,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2,011,"0.876875,0.0605835,0.0330057","Rapeseed,Standard_Poodle,Great_Pyrenees"
743595368194129920,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,1,000,"0.505675,0.370726,0.0188272","Hippopotamus,Hog,Warthog"
743609206067040256,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,111,"0.982794,0.0047664,0.00343201","Weimaraner,American_Staffordshire_Terrier,Great_Dane"
743895849529389061,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1,111,"0.562315,0.416478,0.00855236","Dalmatian,Great_Dane,German_Short-Haired_Pointer"
743980027717509120,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,111,"0.97573,0.00807261,0.00557087","Bull_Mastiff,Rhodesian_Ridgeback,Pug"
744234799360020481,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,101,"0.825333,0.0446808,0.0184422","Labrador_Retriever,Ice_Bear,Whippet"
744334592493166593,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1,110,"0.960543,0.0121919,0.00475299","Samoyed,Pomeranian,White_Wolf"
744709971296780288,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,111,"0.234431,0.114876,0.0866137","Shetland_Sheepdog,Samoyed,Collie"
744971049620602880,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,111,"0.497755,0.282017,0.0900324","Toy_Poodle,Golden_Retriever,Miniature_Poodle"
744995568523612160,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,111,"0.427481,0.146336,0.134269","Old_English_Sheepdog,Shih-Tzu,Tibetan_Terrier"
745057283344719872,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,111,"0.963985,0.0262057,0.00454365","Shetland_Sheepdog,Collie,Border_Collie"
745314880350101504,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2,000,"0.807762,0.0270404,0.0220518","Ice_Bear,Great_White_Shark,Fountain"
745422732645535745,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1,110,"0.6638,0.308261,0.00426921","Labrador_Retriever,Golden_Retriever,Ice_Bear"
745433870967832576,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1,010,"0.999962,1.44895e-05,6.06088e-06","Barrow,Basset,Wok"
745712589599014916,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1,010,"0.379055,0.0627545,0.0524226","Seat_Belt,Chow,Minibus"
745789745784041472,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,111,"0.984267,0.00894166,0.00192826","Pekinese,Shih-Tzu,Cocker_Spaniel"
746056683365994496,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,111,"0.43332,0.335997,0.177179","Shetland_Sheepdog,Collie,Borzoi"
746131877086527488,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,111,"0.575637,0.19595,0.141224","Chow,Pomeranian,Norwich_Terrier"
746369468511756288,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1,110,"0.622957,0.338884,0.0241615","German_Shepherd,Malinois,Wallaby"
746507379341139972,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1,111,"0.508292,0.234458,0.0845628","Toy_Poodle,Lakeland_Terrier,Affenpinscher"
746726898085036033,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1,110,"0.256505,0.252417,0.203163","Golden_Retriever,Labrador_Retriever,Seat_Belt"
746790600704425984,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3,101,"0.936183,0.010084,0.010077","Boston_Bull,Guinea_Pig,Cardigan"
746818907684614144,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,1,001,"0.175518,0.133647,0.101537","Dingo,Timber_Wolf,Ibizan_Hound"
746872823977771008,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,111,"0.540201,0.207835,0.0435649","Pembroke,Beagle,Italian_Greyhound"
746906459439529985,https://pbs.twimg.com/media/Cl2LdofXEAATl7x.jpg,1,000,"0.470708,0.199776,0.064807","Traffic_Light,Fountain,Space_Shuttle"
747103485104099331,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1,110,"0.991954,0.00222849,0.00140402","Labrador_Retriever,Golden_Retriever,Doormat"
747204161125646336,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,2,000,"0.533699,0.0879591,0.0392215","Coil,Dugong,Rain_Barrel"
747219827526344708,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2,101,"0.548018,0.165503,0.0430026","Shetland_Sheepdog,Marmot,Collie"
747461612269887489,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,1,000,"0.192717,0.0858382,0.0846722","Binoculars,Barbershop,Ballplayer"
747512671126323200,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,111,"0.111493,0.0950892,0.0801456","Cardigan,Malinois,German_Shepherd"
747594051852075008,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1,101,"0.389136,0.270226,0.0989388","Basenji,Dingo,Chihuahua"
747600769478692864,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,111,"0.804363,0.0544311,0.0432676","Chesapeake_Bay_Retriever,Weimaraner,Labrador_Retriever"
747816857231626240,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1,111,"0.768923,0.029053,0.0290354","Pembroke,Chihuahua,Shetland_Sheepdog"
747844099428986880,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,111,"0.360428,0.263134,0.131246","Pembroke,Papillon,Chihuahua"
747885874273214464,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,111,"0.40845,0.14133,0.0830184","Kuvasz,Samoyed,Pug"
747933425676525569,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1,111,"0.998201,0.00079285,0.00029575","Samoyed,Eskimo_Dog,Great_Pyrenees"
747963614829678593,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1,110,"0.307672,0.197486,0.105475","Kelpie,Irish_Terrier,Dingo"
748307329658011649,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,2,000,"0.589066,0.0380623,0.0292033","Paddle,Shovel,Mountain_Tent"
748324050481647620,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1,111,"0.880499,0.107901,0.00360667","Shetland_Sheepdog,Collie,Pembroke"
748346686624440324,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1,111,"0.596455,0.231428,0.0582614","Borzoi,Whippet,Saluki"
748568946752774144,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,111,"0.328161,0.304836,0.0708784","Tibetan_Terrier,Toy_Poodle,Miniature_Poodle"
748575535303884801,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1,001,"0.176172,0.160953,0.0864988","Muzzle,Seat_Belt,Soft-Coated_Wheaten_Terrier"
748692773788876800,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1,000,"0.337871,0.269287,0.245653","Ox,Plow,Oxcart"
748699167502000129,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1,111,"0.849029,0.0836288,0.0243945","Pembroke,Cardigan,Kelpie"
748705597323898880,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1,000,"0.548497,0.130252,0.121887","Tiger_Shark,Great_White_Shark,Scuba_Diver"
748932637671223296,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,111,"0.742912,0.204082,0.0210323","Borzoi,Wire-Haired_Fox_Terrier,English_Setter"
748977405889503236,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1,111,"0.742216,0.15281,0.0518347","German_Short-Haired_Pointer,Bluetick,English_Setter"
749036806121881602,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1,011,"0.960276,0.0195223,0.00639562","Sulphur-Crested_Cockatoo,West_Highland_White_Terrier,Samoyed"
749064354620928000,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,111,"0.985222,0.00331366,0.00298888","Pug,Brabancon_Griffon,Pekinese"
749317047558017024,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,110,"0.155144,0.108382,0.0746167","Wire-Haired_Fox_Terrier,Lakeland_Terrier,Buckeye"
749395845976588288,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,111,"0.973715,0.0207581,0.00378436","Pomeranian,Chow,Keeshond"
749403093750648834,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1,111,"0.694541,0.0763353,0.0485495","Chesapeake_Bay_Retriever,Curly-Coated_Retriever,Irish_Water_Spaniel"
749417653287129088,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,111,"0.772894,0.0424076,0.0423131","Papillon,Shetland_Sheepdog,Collie"
749774190421639168,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,111,"0.879012,0.054855,0.021041","Pekinese,Chihuahua,Blenheim_Spaniel"
749981277374128128,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1,000,"0.533941,0.0808222,0.0507762","Bow_Tie,Sunglasses,Sunglass"
